elements,parallel,streambuf_size,types_idx,types_str
20,13,2211840,0,"hvec(2 1 18432)[hvec(2 1 12288)[hvec(2 1 6144)[vec(32 6 8)[ctg(18)[float]]]]]"

elapsed
0.057302
0.058482
0.058794
0.058670
0.058797
0.058873
0.058740
0.058811
0.058758
0.058734
0.058825
0.058829
0.058813
0.058878
0.058768
0.058778
0.058825
0.058895
0.059016
0.058911
