elements,parallel,streambuf_size,types_idx,types_str
20,14,2211840,0,"hvec(2 1 18432)[hvec(2 1 12288)[hvec(2 1 6144)[vec(32 6 8)[ctg(18)[float]]]]]"

elapsed
0.069330
0.080394
0.080768
0.080713
0.080439
0.080408
0.080361
0.080539
0.080366
0.080507
0.080386
0.080404
0.085068
0.080201
0.080044
0.080030
0.080062
0.079894
0.079864
0.080191
