elements,parallel,streambuf_size,types_idx,types_str
20,3,2211840,0,"hvec(2 1 18432)[hvec(2 1 12288)[hvec(2 1 6144)[vec(32 6 8)[ctg(18)[float]]]]]"

elapsed
0.015286
0.012130
0.012104
0.012418
0.012227
0.012201
0.012188
0.012213
0.012678
0.014338
0.012929
0.012506
0.012601
0.012409
0.012368
0.012411
0.012439
0.012392
0.012460
0.012408
