elements,parallel,streambuf_size,types_idx,types_str
20,4,2211840,0,"hvec(2 1 18432)[hvec(2 1 12288)[hvec(2 1 6144)[vec(32 6 8)[ctg(18)[float]]]]]"

elapsed
0.019477
0.018699
0.018656
0.018658
0.018710
0.018773
0.018852
0.017645
0.016099
0.016055
0.016117
0.016117
0.016076
0.016121
0.016083
0.016101
0.016153
0.016210
0.016140
0.016220
