elements,parallel,streambuf_size,types_idx,types_str
20,6,2211840,0,"hvec(2 1 18432)[hvec(2 1 12288)[hvec(2 1 6144)[vec(32 6 8)[ctg(18)[float]]]]]"

elapsed
0.037344
0.037233
0.037682
0.037874
0.038011
0.038001
0.037930
0.037916
0.037899
0.037885
0.037787
0.037862
0.037940
0.037933
0.037985
0.037869
0.037856
0.037990
0.038098
0.037985
