elements,parallel,streambuf_size,types_idx,types_str
20,5,2211840,0,"hvec(2 1 18432)[hvec(2 1 12288)[hvec(2 1 6144)[vec(32 6 8)[ctg(18)[float]]]]]"

elapsed
0.023092
0.022714
0.022750
0.022651
0.022713
0.022699
0.021701
0.020245
0.020213
0.020169
0.020076
0.020165
0.020082
0.020150
0.020089
0.020108
0.020142
0.020102
0.020122
0.020935
