elements,parallel,streambuf_size,types_idx,types_str
20,2,2211840,1,"ctg(27648)[float]"

elapsed
0.004892
0.003939
0.003960
0.003848
0.003885
0.003802
0.003867
0.003777
0.003786
0.003807
0.003794
0.003778
0.003807
0.003756
0.003795
0.003804
0.003761
0.003771
0.003747
0.003817
