elements,parallel,streambuf_size,types_idx,types_str
20,10,2211840,1,"ctg(27648)[float]"

elapsed
0.035095
0.035438
0.035097
0.035360
0.035324
0.035018
0.035255
0.035283
0.035266
0.035226
0.035264
0.035258
0.035211
0.035248
0.035120
0.035301
0.034652
0.024800
0.024974
0.025056
