elements,parallel,streambuf_size,types_idx,types_str
18,16,1990656,1,"ctg(27648)[float]"

elapsed
0.040319
0.032929
0.026445
0.026416
0.026271
0.026323
0.026307
0.026342
0.026352
0.026295
0.026312
0.026135
0.026214
0.026237
0.026195
0.026302
0.026202
0.026276
0.026317
0.026482
