elements,parallel,streambuf_size,types_idx,types_str
20,6,2211840,1,"ctg(27648)[float]"

elapsed
0.013132
0.011535
0.011756
0.011511
0.011515
0.011532
0.011553
0.011696
0.011651
0.011482
0.011664
0.011574
0.011643
0.011700
0.011579
0.011604
0.011613
0.011552
0.011770
0.011748
