elements,parallel,streambuf_size,types_idx,types_str
20,11,2211840,1,"ctg(27648)[float]"

elapsed
0.032375
0.032319
0.032388
0.032228
0.032400
0.032279
0.032341
0.032380
0.032311
0.032261
0.032441
0.032287
0.032412
0.032277
0.032358
0.032332
0.032411
0.032331
0.032306
0.032418
