elements,parallel,streambuf_size,types_idx,types_str
10,16,1105920,1,"ctg(27648)[float]"

elapsed
0.024606
0.019373
0.019259
0.019140
0.019692
0.019018
0.019046
0.019167
0.018965
0.018919
0.019052
0.019081
0.019016
0.018986
0.018906
0.019095
0.018866
0.019022
0.019082
0.018925
