elements,parallel,streambuf_size,types_idx,types_str
8,16,884736,1,"ctg(27648)[float]"

elapsed
0.014941
0.014048
0.015840
0.016010
0.015742
0.015393
0.016579
0.015416
0.015600
0.015181
0.015122
0.015624
0.015242
0.015110
0.015390
0.015187
0.015578
0.015257
0.015080
0.015496
