elements,parallel,streambuf_size,types_idx,types_str
20,3,2211840,1,"ctg(27648)[float]"

elapsed
0.005833
0.005539
0.005466
0.005496
0.005565
0.005493
0.005677
0.005544
0.005536
0.005522
0.005445
0.005479
0.005520
0.005517
0.005634
0.005485
0.005507
0.005517
0.005432
0.006177
